-0.989014 0.848391 -0.322521 2
9.74218 8.15953 -23.1214 2
-21.9674 18.0812 6.65749 2
-0.21003 -16.8363 2.90896 2
7.85153 0.124695 -14.5725 2
2.48763 -2.45924 -16.6332 2
4.87203 7.36863 17.1271 2
4.89445 7.35008 -13.0518 2
-19.4849 -5.76085 -3.85534 2
-9.66868 -7.78191 8.07972 2
8.93615 -4.48083 -36.2581 2
-5.9542 10.8487 10.8035 2
5.46773 7.63976 2.6156 2
-10.6114 -2.06374 19.055 2
-12.8605 0.497707 10.2462 2
35.2083 26.3109 17.5371 0
40.9596 17.5121 4.90348 0
36.6906 31.8263 -15.1632 0
32.5379 35.8408 -26.7202 0
38.0809 23.2398 -3.6092 0
28.1317 27.6848 -31.4368 0
27.1697 26.4461 33.7786 1
38.2163 35.3128 -11.2816 0
13.0402 20.3419 -17.2498 0
26.1065 49.1324 -9.3611 0
35.3201 39.0861 -15.0934 0
13.204 21.1908 -21.602 0
38.2219 44.3414 20.3709 0
32.9942 22.8101 13.8443 0
41.4491 22.4103 -20.9075 0
36.827 33.5245 -0.548272 0
38.3553 28.7058 -10.572 0
32.0892 27.203 -14.8556 0
35.7719 31.6331 4.57998 0
35.3982 28.7385 19.0557 0
27.4298 49.0027 22.1386 0
32.8455 52.0622 -20.5243 0
34.5431 32.8804 -0.6543 0
25.2023 33.7121 29.2444 1
35.3511 45.5131 7.64211 0
26.889 33.4412 28.2927 1
31.7021 32.4168 -12.8051 0
40.9966 26.0136 29.6144 0
26.2558 52.7125 -24.3211 0
46.4027 34.408 13.3257 0
28.5421 51.6566 -5.74492 0
43.3042 9.41204 16.4815 0
11.8133 27.8698 -3.08611 0
27.6807 37.4195 6.22812 0
32.5515 38.2067 -8.60179 0
42.4036 21.4009 -37.9731 0
27.8524 26.8122 -2.92995 0
30.3507 37.0425 -23.2832 0
21.6349 33.4334 15.1376 0
13.0759 35.0015 26.8147 1
43.2924 16.21 -8.47496 0
23.4415 29.1129 -22.6021 0
33.6435 32.2402 0.0375943 0
28.381 26.7223 20.0327 0
32.3341 32.6902 -15.9828 0
14.3324 27.6083 10.9084 0
26.0632 36.4222 -9.32344 0
15.743 37.2849 -1.74705 0
29.693 25.0096 4.26306 0
41.7804 23.9069 -18.2971 0
42.5516 20.8699 -6.55792 0
21.466 29.2906 14.101 0
32.2142 36.5017 26.1507 0
14.6308 19.7325 9.39568 0
33.0864 31.4763 11.6532 0
29.6905 49.3452 0.0755699 0
42.424 38.3358 -45.788 0
28.5213 9.09794 -7.26148 0
27.4897 9.95003 11.1407 0
25.4718 8.58784 7.26514 0
38.1547 30.6314 15.145 0
20.4154 42.2584 1.0637 0
22.6671 33.6199 6.44176 0
42.4074 29.6531 -14.5787 0
27.1277 19.8799 19.919 0
34.3319 37.1314 5.31571 0
32.9827 20.4507 5.87323 0
23.334 49.1826 8.30949 0
35.2072 18.7256 18.1602 0
17.3449 48.8306 -18.4507 0
42.3497 18.6071 3.17104 0
30.5701 32.404 -13.1149 0
28.7032 38.1125 17.7572 0
23.3102 30.0942 29.6265 1
28.3317 22.9508 -14.471 0
29.1269 19.0516 -4.48653 0
36.7308 49.0162 8.24858 0
35.2565 39.5407 -27.5519 0
51.3338 27.1301 11.8537 0
35.3604 43.2003 -3.40292 0
17.4746 36.2477 23.8591 1
-4.85842 39.0133 16.5461 1
34.2597 40.2483 18.5146 0
17.9421 28.5899 5.26057 0
36.8559 10.481 -14.1532 0
28.174 49.8554 3.69485 0
40.7958 31.7138 12.3872 0
34.2187 7.33717 0.0275598 0
40.916 27.4017 -7.37381 0
36.0973 26.7535 -33.9952 0
57.7008 12.8546 -6.98509 0
32.6675 16.8173 28.787 0
17.346 15.3018 -2.27466 0
30.9044 14.803 4.53681 0
35.0761 42.2309 33.9493 1
17.6456 47.142 3.27318 0
24.8168 35.9521 9.97063 0
42.2695 36.9813 -9.41916 0
28.9834 18.4665 -8.39131 0
22.2062 15.3781 0.794744 0
25.8189 33.1162 1.6246 0
42.5071 27.2013 25.1265 0
20.0124 35.8006 7.2158 0
17.4872 17.8416 -9.49017 0
17.2752 29.1464 7.72095 0
39.6122 34.3851 11.1842 0
26.4433 37.6198 7.85338 0
46.2481 56.0843 -18.4444 0
50.3721 32.2355 3.47315 0
26.0479 12.4636 -23.0422 0
25.1635 32.7759 2.30438 0
28.5214 45.8595 -4.60386 0
26.5994 20.6366 22.4664 0
37.1936 29.3374 -12.9733 0
22.6087 16.1975 6.45381 0
24.2991 52.2945 -10.674 0
29.361 37.4795 -7.06661 0
23.5271 54.2571 -1.99728 0
32.0973 14.9283 3.90545 0
37.9645 28.1154 10.2791 0
29.9113 27.0999 11.9853 0
28.6576 42.6849 22.2485 0
31.1158 32.3153 -3.65658 0
12.5094 26.4022 12.0788 1
33.2424 49.8665 3.14322 0
19.0313 16.991 -17.3251 0
12.5902 36.6983 0.135073 0
33.5304 13.6865 33.6618 1
19.8286 37.0217 -14.3276 0
24.8742 30.8451 -11.0037 0
15.1523 36.2219 -1.33733 0
29.9545 25.8336 25.1651 0
24.2459 37.2595 10.1536 0
20.2093 47.9479 32.3915 1
43.5439 23.3143 -12.5199 0
10.8983 25.3281 -6.03834 0
37.9635 24.9504 -12.9188 0
17.0743 41.6867 10.9819 0
31.5623 38.0024 -2.00901 0
37.1162 30.7962 -4.44954 0
36.0245 17.0428 -6.86018 0
42.5649 8.44083 1.40455 0
12.4626 35.6926 14.7185 1
36.4287 29.57 -3.64972 0
21.5947 30.0418 -4.67658 0
21.4831 23.0519 3.51588 0
19.3862 19.4883 24.0848 1
25.6808 28.9819 -37.2777 0
43.891 27.4517 18.5307 0
33.9059 47.6572 -7.61397 0
31.3195 43.013 -2.80246 0
42.8793 37.3242 14.1586 0
32.5241 31.8592 19.538 0
40.5383 30.0829 -6.30705 0
26.8143 38.0951 -10.4359 0
40.2327 27.4309 34.3221 0
2.16896 41.8726 -5.59089 0
31.7568 38.6201 13.236 0
27.9692 21.8036 19.648 0
23.5262 28.1847 -2.461 0
15.7506 34.189 7.40531 0
19.4352 38.8639 -11.2179 0
18.7234 31.5477 -1.59489 0
27.778 41.1233 -9.47651 0
12.6832 32.3062 -25.401 0
58.9038 25.5015 21.5552 0
26.4064 28.5876 -13.1384 0
14.3269 18.5284 10.8488 0
4.95042 32.4311 14.322 1
20.1344 14.245 28.1623 1
35.6767 29.3542 -13.293 0
14.5101 41.3609 -4.68754 0
34.8942 25.6187 15.4692 0
29.4532 18.5732 20.6978 0
34.8751 41.9849 24.0258 0
17.6463 13.5723 25.2037 1
38.0874 18.5337 20.7868 0
41.2219 16.3923 5.40316 0
36.5454 24.0127 11.1413 0
14.2326 41.2666 -0.0834975 0
27.8412 20.993 -5.91978 0
39.8161 25.7228 -1.06584 0
35.5687 26.5864 -13.3616 0
26.0231 27.5226 3.34357 0
40.6678 19.0652 -12.9976 0
21.287 37.735 -8.74238 0
28.6475 39.9314 19.8247 0
38.9129 18.4247 -4.62272 0
24.8707 30.7332 -14.1188 0
31.1848 28.474 13.2542 0
38.2542 48.5707 -11.713 0
10.6022 37.6672 14.4909 1
43.7385 27.3412 -0.686754 0
27.5011 37.2413 -2.55392 0
29.2843 55.1949 -6.45653 0
22.5588 17.6938 -24.5531 0
29.1495 36.4867 -7.5543 0
21.0138 16.5948 -2.88201 0
36.4085 39.9165 3.04011 0
13.8978 35.0648 -0.311023 0
41.4276 27.2528 7.49955 0
20.9777 28.9746 11.5801 0
40.0195 19.1985 6.69887 0
28.3039 29.1794 -12.599 0
30.1025 21.992 30.7964 1
25.1201 20.5713 5.23921 0
18.6204 42.3985 -15.1428 0
28.6502 33.6442 -8.83288 0
53.1162 10.2888 -8.11473 0
19.6151 41.1539 -3.37632 0
29.6872 27.436 -4.60117 0
33.7206 19.178 2.18487 0
23.6689 25.111 -14.1365 0
16.0299 29.3568 1.48144 0
35.9277 26.4263 -16.8945 0
51.6296 18.0766 -0.104483 0
46.9447 28.2159 13.6101 0
48.5106 40.1244 -1.34474 0
29.0827 21.6701 13.8165 0
32.006 24.1184 -24.624 0
40.7538 12.236 -9.32372 0
26.6363 26.8021 5.34562 0
41.3812 22.6551 -18.1914 0
23.735 17.4645 8.3598 0
36.2629 23.3134 -2.13509 0
33.1727 35.3841 -25.105 0
17.2343 34.5273 1.07928 0
46.9597 29.1163 15.438 0
-0.965958 35.8154 3.22383 1
19.176 34.0962 -0.395751 0
31.753 16.0517 -12.3594 0
27.6951 26.9411 -15.8881 0
52.0394 32.5173 -3.79508 0
30.1176 46.1214 -0.203772 0
29.9562 33.7711 -2.87032 0
58.6084 29.5733 32.0474 0
39.3995 45.7026 0.977077 0
41.1027 27.6793 5.76829 0
8.86724 16.6529 -15.2709 2
33.5326 26.7697 6.47554 0
35.6425 41.2525 -5.17822 0
29.4858 7.56724 -10.8163 0
25.7166 28.5962 38.1185 1
35.7309 35.8124 -41.1708 0
13.4977 44.7627 0.494425 0
23.0303 11.0379 33.8955 1
26.1279 34.9812 -17.6106 0
31.4312 22.2983 -12.0891 0
33.7134 28.9603 25.6549 0
40.7135 27.6917 -0.98705 0
32.3078 13.8639 2.11732 0
33.8035 29.9557 2.96806 0
34.0518 31.0926 -23.7488 0
37.0886 19.0034 -5.82981 0
34.5646 23.2823 12.853 0
30.3525 32.3198 4.9839 0
33.6352 22.8371 2.0441 0
14.5739 24.0944 -19.8251 0
26.5418 38.7608 -19.1072 0
22.5765 27.6785 23.9459 1
26.8318 46.6676 -2.76134 0
25.3996 39.6813 2.98819 0
41.802 5.20475 -1.29835 0
27.9949 37.7867 -23.0526 0
13.2052 16.4051 3.72396 0
32.415 35.3228 -18.8221 0
44.0613 40.7057 16.8745 0
29.7664 33.1996 11.4045 0
31.6511 22.0102 3.58318 0
49.4755 21.8247 -26.2879 0
-3.99749 25.9317 3.35193 2
20.6899 22.4377 -18.0904 0
29.6108 26.388 7.51577 0
48.331 29.1904 9.47691 0
34.2056 24.012 5.36671 0
17.1457 5.47514 -4.01421 2
27.0154 50.272 -2.055 0
31.3267 28.8164 -13.5245 0
25.6305 36.6977 -7.46542 0
34.2094 20.7837 -15.0338 0
29.0019 25.5088 6.09809 0
33.1219 23.0133 17.9897 0
35.8043 34.8195 8.35134 0
45.1666 48.4542 27.1637 0
39.2543 53.6823 2.34259 0
36.2572 39.49 -0.136213 0
34.9097 23.1256 17.9969 0
38.8034 26.8925 -1.70645 0
29.7851 13.2404 -20.4718 0
27.0156 33.2807 -14.6721 0
33.4574 33.7072 -0.50455 0
17.0674 37.8403 9.83558 0
37.3435 42.5025 -7.39169 0
15.8851 44.4084 9.23735 0
35.0535 38.5448 -40.0776 0
19.614 41.8244 10.2402 0
26.891 28.2291 -4.2784 0
39.5702 24.5055 -23.4433 0
31.782 31.509 10.6489 0
27.7495 41.3841 24.2406 0
27.1338 33.0266 -10.1452 0
10.3633 27.1338 10.6737 1
22.5926 26.379 25.6673 1
40.3749 6.95693 16.0026 0
52.8297 32.0621 -30.2557 0
46.6513 37.3279 11.8115 0
13.5028 40.8046 -2.75925 0
47.3602 51.1783 -14.5909 0
34.4505 42.2798 -25.3955 0
27.6612 38.2652 -6.40862 0
25.8204 28.6332 14.6787 0
34.7176 38.6281 1.15181 0
28.6566 30.6069 -4.37785 0
8.52248 23.6854 8.99895 1
33.1757 26.9237 -17.4697 0
31.7577 42.3823 3.85601 0
39.7757 21.7935 16.4054 0
24.3057 41.2113 -8.81343 0
23.1623 36.9852 7.68786 0
30.7448 48.8369 -0.60908 0
19.5456 25.0076 -18.5043 0
24.53 15.9923 -7.70129 0
16.4807 36.8643 -8.92897 0
35.2649 20.7119 5.35578 0
42.6156 39.8918 24.9043 0
10.088 31.5305 -11.1261 0
21.5395 40.6107 17.3814 0
34.5428 53.2842 7.963 0
12.1786 26.5531 3.52092 0
37.1893 40.915 -17.9342 0
38.5204 19.8695 27.6382 0
41.2528 17.6561 -34.6253 0
14.8516 47.0622 30.3442 1
24.5136 23.2578 -9.50874 0
3.58228 43.1743 24.017 1
-17.2607 4.79782 21.5395 2
11.5925 33.5062 28.3598 1
5.83876 36.1678 15.5871 1
12.065 20.568 30.8965 1
12.0099 26.6884 42.7739 1
-1.18099 13.6076 41.5396 1
-14.6731 -12.1436 19.5082 2
-18.8683 20.1721 29.4032 1
-18.1845 47.2743 22.1901 1
-6.78026 29.9751 30.6087 1
20.1868 48.7057 26.8375 1
39.3262 27.8552 26.1192 0
-8.28896 48.0935 19.7154 1
0.0740078 17.6931 38.5787 1
-3.12506 60.8076 38.0542 1
13.7573 68.2899 24.1769 1
8.56824 38.5585 34.1072 1
-1.56875 52.2383 19.0626 1
0.911617 2.30053 30.1648 2
-3.87079 -7.46877 38.2183 2
5.17122 34.0372 34.918 1
10.4171 45.1847 41.6402 1
-4.70123 51.4146 25.3621 1
-0.550642 5.61139 11.2888 2
31.9096 45.7955 24.3746 0
22.4063 25.0525 39.2205 1
5.03831 13.169 26.7143 1
-18.9757 27.7325 29.4897 1
-4.71404 58.1008 15.3361 1
9.40356 -16.4 54.2486 1
-24.8039 21.0294 31.034 1
10.4224 42.1953 39.8004 1
-0.294313 27.0975 32.06 1
-30.3147 54.8017 14.926 1
-16.6405 13.0704 15.638 2
-8.35618 63.4265 20.5239 1
0.843252 48.5722 21.2692 1
-21.835 35.6915 43.3032 1
10.2152 10.4047 26.5202 1
-19.3811 29.5753 31.6122 1
3.41275 31.7382 28.1799 1
-31.0769 69.3832 20.4234 1
-11.3588 24.2433 27.5912 1
0.59646 22.9703 17.831 1
-16.2466 36.186 30.357 1
-0.910352 85.278 39.3681 1
-9.71288 48.2185 23.0618 1
-3.53034 35.3814 44.7488 1
10.0092 37.866 26.1432 1
-12.2645 56.4152 24.1236 1
6.89695 56.4658 36.2385 1
8.87432 51.3645 27.4871 1
-11.4886 27.5286 33.8402 1
-1.0972 42.0961 28.6487 1
3.38458 9.12441 15.9939 2
14.5723 65.8813 25.2445 1
-17.7245 24.3279 9.9806 1
12.6977 31.2408 12.6355 1
-9.79671 14.5636 35.922 1
16.9738 66.9847 35.8574 1
0.343601 62.4333 36.7313 1
-0.538467 26.2522 51.3176 1
14.5466 29.9413 13.0818 0
-5.18458 45.4308 43.8 1
-6.25767 18.1732 37.1798 1
-19.5818 38.1751 29.0396 1
3.40621 31.2851 14.8686 1
-17.3119 31.1122 38.4737 1
-23.9989 11.913 37.5571 1
23.219 41.3101 30.2487 1
-20.5372 -1.74068 4.45663 2
1.32499 32.5111 18.1792 1
19.378 43.0688 46.5665 1
-31.1227 44.8161 36.4309 1
7.5966 18.5796 13.3174 1
11.2928 18.017 19.5003 1
-2.95817 24.142 29.4429 1
4.35141 27.9789 38.9891 1
-6.15275 38.3776 20.8741 1
8.0066 31.3059 28.8968 1
12.5635 31.7581 39.7992 1
-8.24415 72.0583 50.1371 1
-5.3192 49.2528 36.1654 1
1.89471 37.6364 45.9221 1
-4.19499 2.46402 30.9297 2
4.75142 52.7519 34.4173 1
-0.663996 7.84965 30.0713 1
-5.87763 46.1739 30.6889 1
33.2548 24.585 28.8654 0
-15.7368 19.8932 13.5201 1
7.65832 35.4725 19.3437 1
-13.9907 33.3921 12.7375 1
-8.0203 38.8804 34.2717 1
7.6386 -1.13209 34.4501 1
-11.0784 24.8746 35.8205 1
8.04892 32.312 34.612 1
-6.09786 12.9152 21.9067 1
12.1981 34.3741 20.9387 1
-11.6492 42.7722 32.4711 1
-20.9106 64.2418 24.2338 1
7.64435 73.7315 34.7407 1
2.2372 2.76918 22.5122 2
6.00159 34.6488 22.7959 1
8.1908 23.6928 23.9477 1
-11.6921 31.7257 31.0879 1
6.30707 44.262 30.0616 1
-4.83548 31.4482 32.4433 1
3.94242 61.0438 31.8113 1
6.80547 42.4337 38.1457 1
7.74752 25.9846 20.6454 1
-2.77018 33.6514 42.5063 1
-0.0167546 48.7965 47.2803 1
-7.44438 51.9399 9.96541 1
3.12823 1.11053 15.5739 2
-21.8463 67.6005 29.4136 1
18.5612 49.5683 37.0167 1
11.6209 15.9864 14.4645 1
24.3203 51.347 31.1519 1
-1.5164 28.5844 28.4511 1
